;code;nom;Description;unité;Emballage;Dévise;P. Revient en devise;price;Prix de Vente;Genre;Marque;Fournisseur
;7640105059393;ORIGINAL OUD EDP 100ML;;PCE;;$US;0,00;310;914 500,00;MIXTE            ;MIZENSIR;
;3508440505101;ORIGINAL SANTAL EDP 75ML       ;;PCE;;$US;0,00;330;973 500,00;FEMME            ;;
;3508441001091    ;ORIGINAL VITIVER EDP 100ML     ;;PCE;;$US;0,00;335;988 250,00;MIXTE            ;;
;5060238281362;ORMONDE JAYNE MONTABACO 120ML;;PCE;;$US;0,00;450;1 327 500,00;MIXTE            ;ORMONDE JAYNE;
;5060238281386;ORMONDE JAYNE NAWAB OF OUDH 120ML;;PCE;;$US;0,00;530;1 563 500,00;MIXTE            ;ORMONDE JAYNE;
;8719134135237    ;ORRIS MIMOSA 2                 ;;PCE;;$US;0,00;90;265 500,00;MIXTE            ;;
;8719134150216    ;ORRIS MIMOSA CAR PERF 3G       ;;PCE;;$US;0,00;35;103 250,00;MIXTE            ;;
;8719134048315    ;ORRIS MIMOSA DIF               ;;PCE;;$US;0,00;90;265 500,00;MIXTE            ;;
;8028713813214;OUD & SPICE EDP 100ML;;PCE;;$US;0,00;330;973 500,00;#N/A;ACQUA DI PARMA;
;3614271220431;OUD BOUQUET EDP 100ML          ;;PCE;;$US;0,00;260;767 000,00;MIXTE            ;;
;8028713811029;OUD COF EDP 100ML              ;;PCE;;$US;0,00;328;967 600,00;MIXTE            ;;
;8028713810510;OUD DI PARMA EDP 100ML         ;;PCE;;$US;0,00;155;457 250,00;HOMME            ;;
;3760260456869    ;OUD DREAM EDP 100ML            ;;PCE;;$US;0,00;223;657 850,00;MIXTE            ;;
;8028713810527;OUD EDP 180ML;;PCE;;$US;0,00;370;1 091 500,00;MIXTE            ;ACQUA DI PARMA;
;3700559613337    ;OUD EDP 70 ML                  ;;PCE;;$US;0,00;370;1 091 500,00;MIXTE            ;;
;3700559601068;OUD EDP 70ML                   ;;PCE;;$US;0,00;370;1 091 500,00;MIXTE            ;;
;3348901191968;OUD ELIXR PRECIEUX EDP 3ML     ;;PCE;;$US;0,00;500;1 475 000,00;MIXTE            ;;
;3346470132245;OUD ESSENTIEL EDP 125ML        ;;PCE;;$US;0,00;260;767 000,00;HOMME            ;;
;690251019908;OUD ET BERGAMOT                ;;PCE;;$US;0,00;270;796 500,00;MIXTE            ;;
;3700559606506;OUD EXT 70ML                   ;;PCE;;$US;0,00;400;1 180 000,00;MIXTE            ;;
;7340032806236;OUD IMMORTEL EDP 100ML         ;;PCE;;$US;0,00;410;1 209 500,00;MIXTE            ;;
;7340032860856;OUD IMMORTEL EDP 100ML         ;;PCE;;$US;0,00;410;1 209 500,00;MIXTE            ;;
;7340032806083;OUD IMMORTEL EDP 50ML          ;;PCE;;$US;0,00;330;973 500,00;MIXTE            ;;
;7340032860849    ;OUD IMMORTEL EDP 50ML          ;;PCE;;$US;0,00;330;973 500,00;MIXTE            ;;
;3348901011303;OUD ISPAHAN;;PCE;;$US;0,00;544;1 604 800,00;MIXTE            ;DIOR;
;3348901011297;OUD ISPAHAN 125ML              ;;PCE;;$US;400,00;380;1 121 000,00;HOMME            ;;
;3346470144941;OUD KHOL EDP 100ML;;PCE;;$US;0,00;440;1 298 000,00;MIXTE            ;GUERLAIN;
;3439600003307    ;OUD MAJESTUEUX EDP 90ML        ;;PCE;;$US;204,00;228;672 600,00;FEMME            ;;
;3760048798006    ;OUD OBSESSION EDP 100 ML       ;;PCE;;$US;0,00;174;513 300,00;MIXTE            ;;
;3348901498272;OUD ROSEWOOD EDP 125 ML        ;;PCE;;$US;0,00;370;1 091 500,00;MIXTE            ;;
;3605521347671;OUD ROYAL EDP 100ML            ;;PCE;;$US;0,00;400;1 180 000,00;HOMME            ;;
;3700559602607;OUD SATIN EDP 70ML             ;;PCE;;$US;0,00;370;1 091 500,00;MIXTE            ;;
;3700559606889    ;OUD SATIN MOOD CREME PARF 250M ;;PCE;;$US;0,00;130;383 500,00;MIXTE            ;;
;3700559605370    ;OUD SATIN MOOD EDP 200         ;;PCE;;$US;0,00;540;1 593 000,00;MIXTE            ;;
;3700559605448;OUD SATIN MOOD EXT 70ML        ;;PCE;;$US;0,00;470;1 386 500,00;MIXTE            ;;
;3700559606513;OUD SILK MOOD EDP 70ML         ;;PCE;;$US;0,00;350;1 032 500,00;MIXTE            ;;
;3700559613092;OUD SILK MOOD EXT 70ML;;PCE;;$US;0,00;470;1 386 500,00;MIXTE            ;MAISON FRANCIS;
;3700559601396;OUD SILK MOOD EXT 70ML         ;;PCE;;$US;0,00;400;1 180 000,00;MIXTE            ;;
;AMAX17           ;OUD VIBRANT LLEATHER EDP 100ML ;;PCE;;$US;0,00;50;147 500,00;HOMME            ;;
;3760260457842    ;OUDRISING EDP 100ML            ;;PCE;;$US;0,00;198;584 100,00;MIXTE            ;;
;8719134049626    ;OURNEWRITUALFORMENSHOWER  50ML ;;PCE;;$US;0,00;30;88 500,00;HOMME            ;;
;8720353115085    ;OUT IN STORM EDP 50ML          ;;PCE;;$US;0,00;40;118 000,00;HOMME            ;;
;3700135008069;OUTRAGEOUS EDP 100ML;;PCE;;$US;0,00;330;973 500,00;MIXTE            ;FREDERIC MALLE;
;3349668081318    ;PACO PACO RABANNE EDT 100ML    ;;PCE;;$US;0,00;90;265 500,00;HOMME            ;;
;7640184458063;PALISSANDRE NIGHT EDP 100ML;;PCE;;$US;0,00;435;1 283 250,00;HOMME            ;MIZENSIR;
;3432240501363    ;PANTH?RE ?D.SOIR 50ML          ;;PCE;;$US;0,00;148;436 600,00;FEMME            ;;
;3432240501103    ;PANTH?RE ?D.SOIR 75ML          ;;PCE;;$US;0,00;190;560 500,00;FEMME            ;;
;3614272404694    ;PAPER AND WAXED W. EDT 100ML   ;;PCE;;$US;0,00;229;675 550,00;MIXTE            ;;
;3614273760164    ;PARADOXE EDP 90 ML             ;;PCE;;$US;0,00;220;649 000,00;FEMME            ;;
;3700578504814;PARFUM DE MARLY DELINA COFF 75ML;;PCE;;$US;0,00;390;1 150 500,00;FEMME            ;PARFUMS DE MARLY;
;3700578504845;PARFUMS DE MARLY LAYTON COFF 125ML;;PCE;;$US;0,00;380;1 121 000,00;MIXTE            ;PARFUMS DE MARLY;
;3365440002197    ;PARIS EDT 125ML                ;;PCE;;$US;0,00;219;646 050,00;FEMME            ;;
;3365440358348    ;PARISIENNE 50ML                ;;PCE;;$US;0,00;156;460 200,00;FEMME            ;;
;3365440358300    ;PARISIENNE 90ML                ;;PCE;;$US;0,00;191;563 450,00;FEMME            ;;
;3432240033741    ;PASHA D CARTIER ED.NOIRE 100ML ;;PCE;;$US;0,00;153;451 350,00;HOMME            ;;
;3432240500601    ;PASHA DCARTIER ED.N SPORT 50ML ;;PCE;;$US;0,00;118;348 100,00;HOMME            ;;
;3432240500595    ;PASHA DCARTIER EDN SPORT 100ML ;;PCE;;$US;0,00;153;451 350,00;FEMME            ;;
;3432240000989    ;PASHA DE CARTIER 100ML         ;;PCE;;$US;0,00;153;451 350,00;HOMME            ;;
;3432240000972    ;PASHA DE CARTIER 50ML          ;;PCE;;$US;0,00;121;356 950,00;HOMME            ;;
;3432240500526    ;PASHA DE CARTIER ED.NOIRE 50ML ;;PCE;;$US;0,00;121;356 950,00;HOMME            ;;
;3660463008738;PASSAGER D'ENFER EXTREME EDP 100ML;;PCE;;$US;0,00;235;693 250,00;MIXTE            ;L'ARTISAN PARFUMEUR;
;3660463007519;PASSAGER DE L'ENFER EDT 100ML;;PCE;;$US;0,00;215;634 250,00;MIXTE            ;L'ARTISAN PARFUMEUR;
;724120146935;PATALIA EXT 50ML               ;;PCE;;$US;0,00;365;1 076 750,00;MIXTE            ;;
;888066032919     ;PATCHOULI ABSOLU 50ML          ;;PCE;;$US;0,00;310;914 500,00;MIXTE            ;;
;3346470140189    ;PATCHOULI ARDENT EDP 125ML     ;;PCE;;$US;0,00;260;767 000,00;MIXTE            ;;
;3386460126045    ;PATCHOULI BLANC EDP 75 ML      ;;PCE;;$US;0,00;202;595 900,00;MIXTE            ;;
;8057717142730;PATCHOULI EDP 100ML;;PCE;;$US;0,00;350;1 032 500,00;MIXTE            ;PRO FUMUM ROMA;
;3348901011266    ;PATCHOULI IMPERIAL 125ML       ;;PCE;;$US;0,00;330;973 500,00;MIXTE            ;;
;783320411168     ;PATCHOULI TENTATION EDP        ;;PCE;;$US;0,00;200;590 000,00;FEMME            ;;
;5060905832651;PATIALA EXT 50ML;;PCE;;$US;0,00;314;926 300,00;MIXTE            ;THAMEEN;
;5056245021817;PENHALIGON'S COFFRET VOYAGE ;;PCE;;$US;0,00;100;295 000,00;MIXTE            ;PENHALIGONS;
;5056245020223;PENHALIGONS COFFRET RECT;;PCE;;$US;0,00;130;383 500,00;MIXTE            ;PENHALIGONS;
;5056245010484;PENHALIGONS HALFETI  COFFRET   ;;PCE;;$US;3,00;350;1 032 500,00;MIXTE            ;;
;8028713400025;PEONIA NOBILE 100ML            ;;PCE;;$US;0,00;191;563 450,00;FEMME            ;;
;8028713400018;PEONIA NOBILE 50ML             ;;PCE;;$US;0,00;147;433 650,00;FEMME            ;;
;3700578523037;PERCIVAL EDP 75ML;;PCE;;$US;0,00;280;826 000,00;HOMME            ;PARFUMS DE MARLY;
;3614227086227    ;PERFECT EDP                    ;;PCE;;$US;0,00;202;595 900,00;FEMME            ;;
;3616302779994    ;PERFECT INTENSE                ;;PCE;;$US;0,00;217;640 150,00;FEMME            ;;
;3616302780037    ;PERFECT INTENSE 50ML           ;;PCE;;$US;0,00;179;528 050,00;FEMME            ;;
;3700559604205    ;PETIT MATIN EDP 70ML           ;;PCE;;$US;0,00;250;737 500,00;MIXTE            ;;
;711367109465;PETITE CHERIE EDP 100ML;;PCE;;$US;0,00;245;722 750,00;FEMME            ;GOUTAL;
;3349668587445    ;PHANTOM COF EDT 100ML          ;;PCE;;$US;160,00;165;486 750,00;HOMME            ;;
;3349668582297    ;PHANTOM EDT                    ;;PCE;;$US;0,00;163;480 850,00;HOMME            ;;
;3349668596348    ;PHANTOM EDT 150ML              ;;PCE;;$US;0,00;203;598 850,00;HOMME            ;;
;3349668613939    ;PHANTOM EDT COFF 100 ML        ;;PCE;;$US;0,00;188;554 600,00;HOMME            ;;
;3349668582365    ;PHANTOME EDT                   ;;PCE;;$US;0,00;133;392 350,00;HOMME            ;;
;3700254101283;PIERRE GUILLAUME INDIAN WOOD 100ML;;PCE;;$US;0,00;245;722 750,00;MIXTE            ;PIERRE GUILLAUME;
;3700254159338;PIERRE GUILLAUME ISPARTA 100ML;;PCE;;$US;0,00;245;722 750,00;MIXTE            ;PIERRE GUILLAUME;
;20120157999997   ;PINK ET TUBEROSE SET 100ML     ;;PCE;;$US;0,00;50;147 500,00;FEMME            ;;
;20120884999994   ;PINK FLAMBE EDT 180ML          ;;PCE;;$US;0,00;40;118 000,00;FEMME            ;;
;3145891244601    ;PLATINUM EGOISTE EDT 100ML     ;;PCE;;$US;0,00;0;0,00;HOMME            ;;
;3274870010385    ;PLAY INTENSE 50ML              ;;PCE;;$US;0,00;122;359 900,00;HOMME            ;;
;002              ;PLUS DISCOUNT                  ;;PCE;;$US;2,00;-2;-5 900,00;                 ;;
;001              ;PLUS DISCOUNT                  ;;PCE;;$US;0,00;-1;-2 950,00;                 ;;
;003              ;PLUS DISCOUNT                  ;;PCE;;$US;0,00;-3;-8 850,00;                 ;;
;004              ;PLUS DISCOUNT                  ;;PCE;;$US;0,00;-4;-11 800,00;                 ;;
;0010             ;PLUS DISCOUNT                  ;;PCE;;$US;0,00;-10;-29 500,00;                 ;;
;3348900011687    ;POISON 100ML                   ;;PCE;;$US;0,00;181;533 950,00;FEMME            ;;
;3348900011632    ;POISON 50ML                    ;;PCE;;$US;0,00;141;415 950,00;FEMME            ;;
;3348901293846    ;POISON GIRL 100ML              ;;PCE;;$US;0,00;209;616 550,00;FEMME            ;;
;3348901293822    ;POISON GIRL 30ML               ;;PCE;;$US;0,00;135;398 250,00;FEMME            ;;
;3348901293839    ;POISON GIRL 50ML               ;;PCE;;$US;0,00;164;483 800,00;FEMME            ;;
;3348901345736    ;POISON GIRL EDT 100ML          ;;PCE;;$US;0,00;181;533 950,00;FEMME            ;;
;3348901345743    ;POISON GIRL EDT 30ML           ;;PCE;;$US;0,00;120;354 000,00;FEMME            ;;
;3348901345729    ;POISON GIRL EDT 50ML           ;;PCE;;$US;0,00;141;415 950,00;FEMME            ;;
;3274872406216    ;POPPY BOUQUET 100ML            ;;PCE;;$US;0,00;201;592 950,00;FEMME            ;;
;3274872406209    ;POPPY BOUQUET 50ML             ;;PCE;;$US;0,00;141;415 950,00;FEMME            ;;
;8719179099235    ;POPPY ET LILY 200ML            ;;PCE;;$US;0,00;35;103 250,00;FEMME            ;;
;7640105059492;POUDRE D'OR EDP 100ML;;PCE;;$US;0,00;280;826 000,00;MIXTE            ;MIZENSIR;
;3760048791854    ;POUR ELLE 100ML                ;;PCE;;$US;148,00;153;451 350,00;FEMME            ;;
;3760048791847    ;POUR ELLE 50ML                 ;;PCE;;$US;0,00;117;345 150,00;FEMME            ;;
;3760048792387    ;POUR ELLE ROSE 100ML           ;;PCE;;$US;148,00;153;451 350,00;FEMME            ;;
;3760048797030    ;POUR LUI COF EDP 100ML         ;;PCE;;$US;160,00;165;486 750,00;HOMME            ;;
;8435137780105    ;PRADA CANDY KISS 2 EDP 80ML    ;;PCE;;$US;0,00;150;442 500,00;FEMME            ;;
;8435137752751    ;PRADA CANDY KISS EDP 80ML      ;;PCE;;$US;0,00;150;442 500,00;FEMME            ;;
;8719134060997    ;PRECIOUS AMBER 450ML           ;;PCE;;$US;0,00;90;265 500,00;MIXTE            ;;
;8719134167320    ;PRECIOUS AMBER BATT COF 100ML  ;;PCE;;$US;0,00;120;354 000,00;MIXTE            ;;
;8719134049138    ;PRECIOUS AMBER REFILL 1L       ;;PCE;;$US;0,00;130;383 500,00;MIXTE            ;;
;3760260453035    ;PRETTY FRUITTY                 ;;PCE;;$US;0,00;205;604 750,00;FEMME            ;;
;3614227391802    ;PRIVATE ACCORD 100ML           ;;PCE;;$US;0,00;181;533 950,00;FEMME            ;;
;3614227391796    ;PRIVATE ACCORD 30ML            ;;PCE;;$US;0,00;117;345 150,00;FEMME            ;;
;3614227391789    ;PRIVATE ACCORD 50ML            ;;PCE;;$US;0,00;142;418 900,00;FEMME            ;;
;3760048796552    ;PRIVATE CLUB 100ML             ;;PCE;;$US;143,00;156;460 200,00;HOMME            ;;
;816657023107     ;PRO FILTR                      ;;PCE;;$US;0,00;91;268 450,00;FEMME            ;;
;00012CON;PRO FUMUM ROMA CONFETTO 100ML;;PCE;;$US;0,00;350;1 032 500,00;MIXTE            ;PRO FUMUM ROMA;
;00030RMU;PRO FUMUM ROMA ROSAE MUNDI 100ML;;PCE;;$US;0,00;350;1 032 500,00;MIXTE            ;PRO FUMUM ROMA;
;00022VQN;PRO FUMUM ROMA VANITAS PARFUM 100ML;;PCE;;$US;0,00;350;1 032 500,00;MIXTE            ;PRO FUMUM ROMA;
;3614272865235    ;PROFONDO EDP 125ML             ;;PCE;;$US;172,00;172;507 400,00;HOMME            ;;
;3760048795654    ;PROMISE ME 40ML                ;;PCE;;$US;0,00;113;333 350,00;FEMME            ;;
;3760048796590    ;PROMISE ME 90ML                ;;PCE;;$US;0,00;150;442 500,00;FEMME            ;;
;3760048797085    ;PROMISE ME COF 90ML            ;;PCE;;$US;170,00;180;531 000,00;FEMME            ;;
;3760048795661    ;PROMISE ME EDP 90ML            ;;PCE;;$US;169,00;163;480 850,00;FEMME            ;;
;3423478515956    ;PURE MUSC FOR HER EDP 100ML    ;;PCE;;$US;178,00;193;569 350,00;FEMME            ;;
;3423478504059    ;PURE MUSC FOR HER EDP 30ML     ;;PCE;;$US;0,00;122;359 900,00;FEMME            ;;
;3423478504158    ;PURE MUSC FOR HER EDP 50ML     ;;PCE;;$US;0,00;157;463 150,00;FEMME            ;;
;3348900606715    ;PURE POISON EDP 100 ML         ;;PCE;;$US;0,00;232;684 400,00;FEMME            ;;
;3349668545728    ;PURE XS 100ML                  ;;PCE;;$US;0,00;149;439 550,00;HOMME            ;;
;3349668545759    ;PURE XS 50ML                   ;;PCE;;$US;0,00;124;365 800,00;HOMME            ;;
;3349668545667    ;PURE XS EDP 50ML               ;;PCE;;$US;0,00;164;483 800,00;FEMME            ;;
;3349668575732    ;PURE XS EDT 100ML              ;;PCE;;$US;0,00;160;472 000,00;HOMME            ;;
;3349668573820    ;PURE XS EDT 150ML              ;;PCE;;$US;0,00;190;560 500,00;HOMME            ;;
;33496685457      ;PURE XS EDT 50ML               ;;PCE;;$US;0,00;124;365 800,00;HOMME            ;;
;3349668545636    ;PURE XS FEMME EDP 80ML         ;;PCE;;$US;0,00;167;492 650,00;FEMME            ;;
;3349668573844    ;PURE XS NIGHT EDP              ;;PCE;;$US;0,00;161;474 950,00;FEMME            ;;
;8057971183661    ;Q EDP 100 ML                   ;;PCE;;$US;0,00;215;634 250,00;FEMME            ;;
;3386460066082    ;QUATRE 50ML                    ;;PCE;;$US;0,00;112;330 400,00;FEMME            ;;
;3386460098472    ;QUATRE EN ROSE                 ;;PCE;;$US;0,00;112;330 400,00;FEMME            ;;
;3386460066075    ;QUATRE FEMME EDP 100ML         ;;PCE;;$US;140,00;142;418 900,00;FEMME            ;;
;3386460129398    ;QUATRE ICONIC EDP 100ML        ;;PCE;;$US;0,00;157;463 150,00;FEMME            ;;
;3360377009363    ;RALPH 100ML                    ;;PCE;;$US;0,00;146;430 700,00;HOMME            ;;
;3360377009356    ;RALPH 50ML                     ;;PCE;;$US;0,00;114;336 300,00;HOMME            ;;
;3760260453073    ;RED AOUD EDP 100 ML            ;;PCE;;$US;0,00;205;604 750,00;MIXTE            ;;
;20110242999995   ;RED TEMPTATION EDP 100ML       ;;PCE;;$US;0,00;45;132 750,00;FEMME            ;;
;AMAX00           ;RED TEMPTATION EDP 80 ML       ;;PCE;;$US;0,00;50;147 500,00;FEMME            ;;
;AMAX005          ;RED TEMPTATION SUM EDP COF 80M ;;PCE;;$US;0,00;65;191 750,00;FEMME            ;;
;20120843999997   ;RED VANILLA EDT 180            ;;PCE;;$US;0,00;40;118 000,00;FEMME            ;;
;20120840999990   ;RED VANILLA EDT 90ML           ;;PCE;;$US;0,00;30;88 500,00;                 ;;
;724120129235;REGENT LEATHER EXT 50ML        ;;PCE;;$US;0,00;410;1 209 500,00;MIXTE            ;;
;811901028915;REINE DE NUIT EXT 50ML;;PCE;;$US;0,00;380;1 121 000,00;MIXTE            ;BYREDO;
;7340032825824;REINE DE NUIT EXT 50ML         ;;PCE;;$US;0,00;485;1 430 750,00;MIXTE            ;;
;3614272404670    ;RELAXING ND B.L EDT 100ML      ;;PCE;;$US;0,00;229;675 550,00;MIXTE            ;;
;3760168591778    ;REMARKABLE PEOPLE EDP 7.5ML    ;;PCE;;$US;0,00;10;29 500,00;MIXTE            ;;
;3760168591211;REMARQUABLE PEOPLE EDP 100ML;;PCE;;$US;0,00;220;649 000,00;MIXTE            ;ETAT LIBRE D'ORANGE;
;3760168590252;RIEN EDP 100ML;;PCE;;$US;0,00;220;649 000,00;MIXTE            ;ETAT LIBRE D'ORANGE;
;3760168591181;RIEN INTENSE INCENSE EDP 100ML ;;PCE;;$US;0,00;245;722 750,00;HOMME            ;;
;8719134071498    ;RITUALOFAYURVEDA INDIANROSE290 ;;PCE;;$US;0,00;40;118 000,00;MIXTE            ;;
;8719134071535    ;RITUALS OF SAKURA CANDLE 290G  ;;PCE;;$US;0,00;50;147 500,00;MIXTE            ;;
;8719134064636    ;RITUALSOFSAKURA BODYCREAM220ML ;;PCE;;$US;0,00;65;191 750,00;MIXTE            ;;
1;793675976113;ROARING RADCLIFF EDP 75ML      ;;PCE;;$US;0,00;400;1 180 000,00;HOMME            ;;
;3386460106375    ;ROCHAS COUTURE 30ML            ;;PCE;;$US;0,00;103;303 850,00;FEMME            ;;
;3386460106368    ;ROCHAS COUTURE 50ML            ;;PCE;;$US;0,00;127;374 650,00;FEMME            ;;
;3386460084062    ;ROCHAS FUN IN PINK 30ML        ;;PCE;;$US;0,00;100;295 000,00;FEMME            ;;
;3386460084055    ;ROCHAS FUN IN PINK 50ML        ;;PCE;;$US;0,00;123;362 850,00;FEMME            ;;
;3386460081030    ;ROCHAS MSLLE 30ML              ;;PCE;;$US;0,00;100;295 000,00;FEMME            ;;
;3386460081023    ;ROCHAS MSLLE 50ML              ;;PCE;;$US;0,00;123;362 850,00;FEMME            ;;
;3386460078597    ;ROCHAS TOCADE 100ML            ;;PCE;;$US;0,00;126;371 700,00;FEMME            ;;
;3700550218418;ROLLING IN LOVE EDP 50;;PCE;;$US;0,00;300;885 000,00;MIXTE            ;KILIAN;
;3360377002951    ;ROMANCE 50ML                   ;;PCE;;$US;0,00;135;398 250,00;FEMME            ;;
;4056489268055    ;ROSA EDP 75ML                  ;;PCE;;$US;0,00;30;88 500,00;FEMME            ;;
;730870175163     ;ROSA EXCELSA 30ML              ;;PCE;;$US;0,00;116;342 200,00;FEMME            ;;
;3423473020189    ;ROSA EXCELSA 50ML              ;;PCE;;$US;0,00;134;395 300,00;FEMME            ;;
;8028713490026;ROSA NOBILE 100ML              ;;PCE;;$US;0,00;191;563 450,00;FEMME            ;;
;8028713490019;ROSA NOBILE 50ML               ;;PCE;;$US;0,00;147;433 650,00;FEMME            ;;
;3605521347497;ROSE D ARABIE 100ML            ;;PCE;;$US;0,00;400;1 180 000,00;MIXTE            ;;
;3701002700048;ROSE DES VENTS 100ML           ;;PCE;;$US;400,00;350;1 032 500,00;FEMME            ;;
;3348901191975;ROSE ÉLIXIR PRÉCIEUX HUILE 3ML;;PCE;;$US;0,00;600;1 770 000,00;MIXTE            ;CHRISTIAN DIOR;
;667554976023     ;ROSE GEL DO 295ML              ;;PCE;;$US;0,00;35;103 250,00;FEMME            ;;
;3348901395519;ROSE GIPSY EDP 250 ML          ;;PCE;;$US;0,00;450;1 327 500,00;MIXTE            ;;
;783320502514     ;ROSE GOLDEA EDP 90 ML          ;;PCE;;$US;0,00;214;631 300,00;FEMME            ;;
;AMAX09           ;ROSE GOURMAND EDP 80 ML        ;;PCE;;$US;0,00;50;147 500,00;FEMME            ;;
;667556131918     ;ROSE MIST 236ML                ;;PCE;;$US;0,00;30;88 500,00;FEMME            ;;
;3760260450003    ;ROSE MUSK                      ;;PCE;;$US;185,00;185;545 750,00;FEMME            ;;
;7340032806175;ROSE NOIRE EDP 100             ;;PCE;;$US;0,00;300;885 000,00;MIXTE            ;;
;667556489026     ;ROSE WATER BOUGIE 411G         ;;PCE;;$US;0,00;55;162 250,00;MIXTE            ;;
;7340032872002;ROUGE CHAOTIQUE EXT 50 ML      ;;PCE;;$US;0,00;485;1 430 750,00;MIXTE            ;;
;3614271063717;ROUGE MALACHITE 100ML          ;;PCE;;$US;0,00;430;1 268 500,00;MIXTE            ;;
;3348901497923;ROUGE TRAFALGAR EDP            ;;PCE;;$US;0,00;330;973 500,00;MIXTE            ;;
;5060238283502;ROYAL ELIXIR 50ML              ;;PCE;;$US;0,00;300;885 000,00;FEMME            ;;
;3508441001121;ROYAL OUD EDP 100ML            ;;PCE;;$US;0,00;380;1 121 000,00;MIXTE            ;;
;3508441104648;ROYAL PRINCESS OUD MILLESIME   ;;PCE;;$US;0,00;341;1 005 950,00;FEMME            ;;
;724120147093     ;ROYAL SAPPHIRE 50ML EXDP       ;;PCE;;$US;0,00;400;1 180 000,00;MIXTE            ;;
;711367106846;SABLES EDP 100ML;;PCE;;$US;0,00;260;767 000,00;MIXTE            ;CREED;
;8719134135275    ;SACRED SAFFRON 2               ;;PCE;;$US;0,00;90;265 500,00;MIXTE            ;;
;8719134064964    ;SACRED SAFFRON BOUGIE 360G     ;;PCE;;$US;0,00;60;177 000,00;MIXTE            ;;
;8719134112726    ;SAKURA BODY MIST               ;;PCE;;$US;0,00;40;118 000,00;FEMME            ;;
;8028713811036;SANDALO COF EDP 100ML          ;;PCE;;$US;0,00;328;967 600,00;MIXTE            ;;
;3760048797962    ;SANTAL ATTRACTION EDP 100ML    ;;PCE;;$US;0,00;174;513 300,00;MIXTE            ;;
;3386460108645    ;SANTAL BLANC EDP 75 ML         ;;PCE;;$US;0,00;202;595 900,00;MIXTE            ;;
;3346470116375;SANTAL ROYAL EDP 125ML         ;;PCE;;$US;220,00;260;767 000,00;FEMME            ;;
;3760260452021    ;SANTAL WOOD EDP 100ML          ;;PCE;;$US;0,00;185;545 750,00;MIXTE            ;;
;3348901368247    ;SAUVAGE 100ML                  ;;PCE;;$US;172,00;197;581 150,00;HOMME            ;;
;3348901368254    ;SAUVAGE 60ML                   ;;PCE;;$US;133,00;173;510 350,00;HOMME            ;;
;3348901428545    ;SAUVAGE EDP 200ML              ;;PCE;;$US;0,00;280;826 000,00;HOMME            ;;
;3348901250146    ;SAUVAGE EDT 100ML              ;;PCE;;$US;0,00;160;472 000,00;HOMME            ;;
;3348901321129    ;SAUVAGE EDT 200ML              ;;PCE;;$US;0,00;218;643 100,00;HOMME            ;;
;3348901250153    ;SAUVAGE EDT 60ML               ;;PCE;;$US;0,00;135;398 250,00;HOMME            ;;
;3348901640916;SAUVAGE ELIXIR EDP 100 ML      ;;PCE;;$US;0,00;320;944 000,00;HOMME            ;;
;3348901567572    ;SAUVAGE ELIXIR PARFUM 60ML     ;;PCE;;$US;202,00;250;737 500,00;HOMME            ;;
;3348901250269    ;SAUVAGE LOT APRES R 100ML      ;;PCE;;$US;0,00;121;356 950,00;HOMME            ;;
;3348901486385    ;SAUVAGE PARFUM 100ML           ;;PCE;;$US;0,00;243;716 850,00;HOMME            ;;
;3348901520065    ;SAUVAGE PARFUM 200ML           ;;PCE;;$US;0,00;320;944 000,00;HOMME            ;;
;3348901486392    ;SAUVAGE PARFUM 60ML            ;;PCE;;$US;0,00;160;472 000,00;HOMME            ;;
;8719134135299    ;SAVAGE GARDEN 2                ;;PCE;;$US;0,00;90;265 500,00;MIXTE            ;;
;8719134066739    ;SAVAGE GARDEN DIFF             ;;PCE;;$US;0,00;50;147 500,00;MIXTE            ;;
;8719134061055    ;SAVAGE GARDEN LUX FRAG 45ML    ;;PCE;;$US;0,00;90;265 500,00;MIXTE            ;;
;8719134121889    ;SAVAGE GARDEN SPRAY 500ML      ;;PCE;;$US;0,00;0;0,00;MIXTE            ;;
;8435415006439    ;SCANDAL 30ML                   ;;PCE;;$US;0,00;115;339 250,00;FEMME            ;;
;8435415006378    ;SCANDAL 50ML                   ;;PCE;;$US;134,00;146;430 700,00;FEMME            ;;
;8435415018661    ;SCANDAL 50ML                   ;;PCE;;$US;0,00;160;472 000,00;FEMME            ;;
;8435415006408    ;SCANDAL 80ML                   ;;PCE;;$US;155,00;200;590 000,00;FEMME            ;;
;8435415018470    ;SCANDAL BY NIGHT EDPI 50ML     ;;PCE;;$US;0,00;152;448 400,00;FEMME            ;;
;8435415018456    ;SCANDAL BY NIGHT EDTI 80ML     ;;PCE;;$US;178,00;178;525 100,00;FEMME            ;;
;8435415036429    ;SCANDAL COF 50ML               ;;PCE;;$US;0,00;160;472 000,00;FEMME            ;;
;8435415047623    ;SCANDAL COF1 EDP 50ML          ;;PCE;;$US;160,00;160;472 000,00;FEMME            ;;
;8435415033466    ;SCANDAL COF2 EDP 50ML          ;;PCE;;$US;160,00;170;501 500,00;FEMME            ;;
;8435415030885    ;SCANDAL EDP                    ;;PCE;;$US;0,00;183;539 850,00;HOMME            ;;
;8435415085267    ;SCANDAL EDT COFF 2 100 ML      ;;PCE;;$US;0,00;180;531 000,00;HOMME            ;;
;8435415051583    ;SCANDAL EDT NOEL               ;;PCE;;$US;0,00;165;486 750,00;FEMME            ;;
